,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Tikr
37,86.76227502505174,-34.57838557129508,-34.42513445688693,90.95541173080535,468.34486569503156,370.8483908855897,173.45047553545075,96.13317930424061,-3.762421136429249,-14.389485183451614,46.63062412605888,,AEGISCHEM
38,,,,,,,,,,,305.68030041477846,,AFFLE
39,,,,,,75.83346462406602,389.86713304880334,59.28408384411132,-76.07340633249507,-72.49982011204841,101.29779886525081,,AGARIND
40,-6.886661452033863,28.66893794987751,36.48321651535876,-51.265022869341735,1.765275482034941,15.475376195300935,8.901078970474313,33.12178041081196,0.9807200666947035,269.42544824559934,878.8974390927807,,AGCNET
41,,,,,,74.7796058545745,1133.1723343150877,403.5625945711844,-28.986893119215786,-66.44384471248478,-4.091779326744605,,AGRITECH
42,,,,,,,,,275.06684531582334,-64.84816623394342,-82.06897073658381,,AGROPHOS
43,,,,,,,,,,-62.772713509199676,12.68451547547964,,AHLADA
44,,-35.75778061174038,-46.362668846420135,-27.421621942274953,12.4576430227264,2.0926616619801486,56.93449715425047,61.103096361765374,-20.043024022614368,-44.55314900807084,-13.123611875696369,,AHLEAST
45,-40.80164955871829,-72.88996440233888,-75.86186784549446,101.73735056392313,796.5022814316991,152.11306565042355,30.53899026541459,23.90159726849753,-4.714856884214112,-30.21203076455013,13.591630796385132,,AHLUCONT
46,,-50.122780211098714,-36.687492773976246,-13.99657841893541,14.560743875113424,48.39614743316933,77.22101792454627,88.10472241925453,57.62627776521683,-5.000724260902784,-24.34628352552252,,AHLWEST
47,-8.14343957146431,-10.70353823984107,3.4282491312457246,132.25639065885156,204.73355974034692,39.77536941763476,41.986552583082194,51.26582629286662,19.74897482329151,10.21397396959422,17.149939094484683,,AIAENG
48,,,,,,,,,33.95242657429224,-55.85858085787157,-10.39275400000752,,AIRAN
49,,,,,,,,,-36.472665355982336,-44.30842794910188,44.540507053432876,,AIROLAM
50,193.12667178908146,309.6624920010952,686.7092468762789,634.7527705956344,461.5778887057813,183.1177358866404,11.68421011121193,-26.463561798472675,-32.25939944081113,25.95936557239958,104.38051179847953,,AJANTPHARM
51,-35.76557913044625,-41.065539355309355,-41.525201806029216,-25.91367222441412,66.82185165022403,84.16308639050006,83.43649131620967,56.79188362790066,-31.79309635011853,-53.20216526913997,64.77077728040896,,AJMERA
52,,,,,,,,,,-36.043776982134204,165.5287480640519,,AJOONI
53,,,,,,,,,17.225751045346065,288.60432331764235,284.92426633381467,,AKASH
54,,,,,,,,,,39.73742405483598,320.93710881324597,,AKG
55,,,,,,,,,-64.087108052603,-58.600040045278575,38.66657189001771,,AKSHARCHEM
56,-65.14392141169924,-30.7487192058999,127.01180935722974,27.954336157341615,0.4866178178486374,-1.4761329683483393,53.330085889851155,77.73637654445194,-48.19559362225897,-80.91132274960604,-34.20524819746667,,AKSHOPTFBR
57,32.84754490832126,22.986031343841123,18.97680002913107,32.44899081475667,58.284443196392985,46.72611792780414,34.24231145020703,25.410734152762192,5.858793096447298,20.44127214791317,26.85505501869534,,AKZOINDIA
58,,,,,,,187.2742273023931,18.753152171060133,-24.608538562471907,-52.47821976620274,-30.010782500137733,,ALANKIT
59,,,,,,,,41.11980754285691,23.410111744995504,1.5988306214784924,35.732062639634826,,ALBERTDAVD
60,-31.67496645336908,-70.13513281833306,-30.91851341075977,259.6372296533504,277.94042310614,30.016266342629088,-0.03583838131968973,32.02415086981153,12.357945916016066,53.1903728196076,148.41853250449282,,ALEMBICLTD
61,-17.190294450624066,-34.725161404187865,-6.118417660551528,147.5030214062082,451.9939122190888,122.16672565957288,62.13276879116867,96.00606525761847,-0.13211518400763558,-50.527068515798156,33.58553485055186,,ALICON
62,-63.3854577347336,-71.04628877571729,-56.91047112595798,-24.68245177396299,144.99875031319652,191.21937556086002,69.38204746408238,22.719991684424528,-39.421047995935766,-31.0036075089596,71.26571259053104,,ALKALI
63,,,,,,,28.510196929019287,39.369680028683476,-2.0857910362430636,31.944070110177154,81.0976574065613,,ALKEM
64,21.445310116376874,37.723697298226234,107.13355498554327,393.3104272182716,300.41163124695356,32.707967039376165,49.71074037065611,110.3087808749893,91.26607493628424,271.8952989992875,868.4183577773512,,ALKYLAMINE
65,-21.45628888175964,-21.317399733655705,-29.30681755604186,66.63927161845821,220.627354761705,66.86441882043587,7.770328020706119,-22.432696449701613,-37.285480689867676,-16.513503541753206,108.876717699982,,ALLCARGO
66,-47.978256344072214,-30.491532506237114,97.33360617863491,-5.841470950441656,26.72944317751695,713.9419164984735,668.542496579981,35.681031009887235,-27.726620514272298,-19.511901466333587,59.78255186772133,,ALLSEC
67,-40.64045018469496,-84.04641231504726,-71.66317122467858,18.799494081598958,43.73406593988886,3.867622192679665,99.71151901316819,139.8900833642284,-23.92785433325629,-53.26030240087986,305.8659024229835,,ALMONDZ
68,-1.3419172327520426,-26.072055958445787,-61.418533263609355,-34.49353034601223,-7.410879914485581,-61.07689449300197,-56.22387885524183,-14.553344631934555,0.025803358975244415,486.4424600329369,609.9574350709867,,ALOKINDS
69,-28.736414086027466,-42.69703491352271,-23.87882659259059,29.409976889838457,229.0290266179221,213.80617957980212,45.57726529217979,-10.372348169036501,-43.98545173590136,-20.809819858902014,154.73187479461743,,ALPA
70,-54.21652881373063,-71.86980504206718,-63.48251392564405,457.6659025772722,1181.7248421755198,147.97684076644114,85.7482442075384,-9.066088607094096,-61.72968349223942,-71.47981005270759,-3.6302007141175956,,ALPHAGEO
71,-75.21363631161776,-79.42276637890404,-53.071703657494965,-9.188437885861466,116.80343781714444,215.79523080289346,82.26988582771659,-46.446137751792484,-77.09068138609962,-64.73061265581784,85.75539883383377,,ALPSINDUS
72,30.842847276155826,103.23336084174788,189.34804376330047,199.28873770685306,219.04566445725771,81.09151873087053,-6.561365254969749,-12.626648053001752,-15.603110568454706,-6.978481117099576,16.417224547536186,,AMARAJABAT
73,,,,,,,,,,63.15448320016256,264.97451354584666,,AMBER
74,35.42054986481254,-3.9767610345067608,20.79116704657525,141.6792008300248,302.41485982852004,129.77604879903012,62.410485372118075,51.2172782820081,-18.913102587207785,-41.695151270139945,45.607029666444895,,AMBIKCO
75,37.92081931351124,51.96079559540888,37.674802304603006,19.982010929309798,27.9698380386962,13.997436368966346,13.539925112985973,1.4671936868020863,-14.501553360547364,-3.9921657685443943,80.12052992168667,,AMBUJACEM
76,-34.50024852612544,-34.52462362396091,-26.53221634748884,51.14434033669056,133.1023320690651,53.50929716726448,44.92672734816088,-5.936322752787173,-44.8448999215076,-43.51420730235932,41.11252815272329,,AMDIND
77,-6.242660206315963,-36.96626820624784,-38.766920619448186,-3.7623117805345414,155.13202364851392,64.34671526724452,-14.967842457752397,17.36796474784923,-15.659242896370538,-18.621034759632753,66.34861932457589,,AMJLAND
78,58.25244038972415,11.733938938143076,-9.290467512513564,46.895428801737445,280.5120140810289,113.54157118055292,39.17153614320378,23.2775934258714,9.505289477219206,55.72577166175749,113.5365963925959,,AMRUTANJAN
79,-47.06710319669927,-49.677435636956666,-14.95232771122832,-9.054646906939373,-31.78210325915012,-21.491371445812067,43.663669623098606,3.0644395766332644,-43.4149252336626,-63.98268737895667,89.91473246708095,,ANANTRAJ
80,,-41.07036058749463,-42.97140784984521,-10.728078790276689,17.591489278910625,-6.131025578304696,37.51747793627907,13.982090697237288,-65.05961623546067,-51.81958960414052,284.38712367579535,,ANDHRACEMT
81,178.15242351186336,99.54486915151759,-5.703273630379884,3.6223713850388495,16.80063439071865,10.024824870489365,8.089115897376896,33.48137043603238,30.157013381359832,-45.03702650391068,-42.29635652534612,,ANDHRAPAP
82,-9.98541359248642,22.347453913592325,31.16563385149555,-2.224212972498165,-4.17661287861696,67.19145948956495,275.3414650535519,129.9077547133656,13.40636655857878,24.251558591531584,133.92703735730518,,ANDHRSUGAR
83,,,,,,,,,,,,,ANGELBRKG
84,-55.11010211250166,-46.2909236497188,-38.88502363763835,-13.138623287629239,15.320330762474931,3.9373855350337266,36.75515245180783,12.893419013275917,-68.04093724148134,-64.17091185600121,59.296156980285275,,ANIKINDS
85,,,,,-77.55619841223287,-75.3043430131233,-41.339455734455335,-49.52058781304936,-67.15249641250419,-22.41340583974076,462.1610503023686,,ANKITMETAL
86,-47.39569692101118,-60.12332897681701,-40.16377406283631,-7.40883433147624,0.26491351380504696,-34.167433095099796,1.8599484715675518,-7.051090106918529,-67.03802184847945,-71.52840711989218,23.036203288904137,,ANSALAPI
87,-32.64546002866272,-23.743280488438042,32.25347397700697,79.55736588191782,64.56138514701706,-4.357195280927809,-1.5808908242664959,-25.771864251784994,-66.9394040100342,-74.95115427423764,-15.136333170731303,,ANSALHSG
88,,,,,,,,,,,81.69564327825104,,ANUP
89,,,,,,,,,,,,,ANURAS
90,15.544760614233432,-28.807520588924483,-32.91845804316317,98.12237940721009,257.44085744323024,99.93132326092024,93.35521214812339,33.85254005230679,-22.60908911437181,-49.63758306749278,2.9232727537215966,,APARINDS
91,,,,,,,,,-39.112686841319814,-1.4226380008670485,133.9833882160453,,APCL
92,239.64547268091323,277.7847279724264,375.0970459081502,491.21903927140016,500.58590483520663,173.58891241507018,62.416523846153495,79.76749225502301,24.908250905999832,-35.93519492348385,60.2591399642692,,APCOTEXIND
93,,,,,,,,,-46.98824872184973,-46.83788010635588,1.357806834974967,,APEX
94,,,22.70849168829084,65.70218933322171,192.63060823680627,230.00731531430466,234.73636170336744,109.28142181483629,-4.449983780502952,31.096898417369452,428.27776754344916,,APLAPOLLO
95,,,239.2832660854678,490.93899159565285,339.02428922350754,89.48087897016829,-6.709201614190732,-8.45582246378281,-0.003949667972150026,56.241403573747164,67.00120841909028,,APLLTD
96,,,,,,,,,,-50.10365497300558,16.401186721728315,,APOLLO
97,58.05707127328827,67.19838418146841,76.96819467423683,53.648049234385844,51.411703501390384,32.71265341500922,-10.477592505123212,-16.544233395206923,14.275000086697471,57.658530604767144,186.69693487973228,,APOLLOHOSP
98,,,,,,,,,,,253.36020127075804,,APOLLOPIPE
99,32.7021452103257,24.343788031091737,23.919874467607265,116.14534539573937,135.25741336188213,-0.5004263389856198,31.77915766441423,51.841576956317304,-15.137751426758559,-44.97056357072759,23.318930870443076,,APOLLOTYRE
100,,,,,,,264.2076519246084,415.88519093844116,147.985990719834,-25.392417188326483,-14.521474693803455,,APOLSINHOT
101,-42.08195855812376,-48.881410079003565,-38.28045623290924,21.860344747561307,16.87608920241461,38.72680292002029,327.1100290659484,136.01299920508484,-36.96876375717819,-46.51353296869296,80.60196560578405,,APTECHT
102,-57.71806974522746,-68.64333177547618,-54.72067938541264,90.58147543941001,490.79180472866614,168.05161084493596,103.78711513553027,31.230381793571638,-62.0494667290089,-63.22846306863412,6.523579855950358,,ARCHIDPLY
103,99.35334314188992,-3.6901999008230013,-53.38644234424795,-8.439319763395808,51.55834269330014,8.14588903095187,20.970721068932225,36.91218771572147,-29.055745105210878,-59.98052264664143,-25.332866851823027,,ARCHIES
104,,,,,,,,,-37.831451274744914,-18.187806610528614,102.18932454873122,,ARENTERP
105,34.01912604929531,-47.409927925682,-56.5386502367498,24.742796346049825,179.44789049172118,48.7625997056384,60.58817354355739,34.660131734233204,-57.95813016037686,-49.70551344131913,84.84695337107195,,ARIES
106,-52.77423454417389,-62.0362292352366,-37.572931498864506,-7.346255207270492,13.813330634197039,8.178469386713287,19.05238052606432,-15.258436792711874,-52.56337222866087,-56.604580730648514,15.77589711712418,,ARIHANT
107,,,,,,,,,-73.73774186542825,-75.53547233163688,135.23705985495465,,ARIHANTSUP
108,,,,,,,,46.83297984952564,107.4945523377534,61.17682615686684,71.80878573066575,,ARMANFIN
109,-5.815943029072405,-27.748843212300557,-18.132531057358737,129.13991116865958,192.6231397148456,22.519640576229865,28.424712059176127,3.5063885114147904,-36.98629111968487,-49.51103904510884,36.63356895742598,,AROGRANITE
110,,,,,,,-3.397243960109918,-55.66149918640028,-86.89150701571697,-77.80256296062772,83.77731571427307,,ARROWGREEN
111,-10.22014788045654,-42.80561787731014,-87.29086513870249,-84.49455367751145,72.7735466950438,43.15235055014654,94.1363600473839,100.79436708196087,-66.4372600227665,-78.4410703871684,30.43623537287996,,ARSHIYA
112,,-93.43137906621286,-93.63412516859118,-47.29791627585977,34.84931955496571,57.652881465249536,74.08957659918849,-43.0792975931816,-48.34177688914646,-56.27069618855835,-14.456136965382843,,ARSSINFRA
113,,,,,,,,,,,,,ARTEMISMED
114,,,,,,,,,-19.385785488034852,9.284007434286197,90.86933397580519,,ARTNIRMAN
115,,,,,,,,,,-40.60543832038274,-15.681009434097252,,ARVEE
116,98.71586166017045,96.34940149699084,25.38015304718952,206.86165465769258,236.08573984117336,48.215209074036466,43.986496327453565,23.050417594712115,-54.18301287443277,-74.85374197769633,38.86755117120301,,ARVIND
117,,,,,,,,,,,-66.8708517410461,,ARVINDFASN
118,,,,,,,89.2354489701824,87.50051998359926,-15.970611580480085,-45.74003165500044,31.04895138191367,,ARVSMART
119,14.641269002891196,-22.163320611514695,-43.58950071337222,31.118421802747477,237.8937796614006,108.024698910505,95.76233373253275,94.30572667206198,-22.039726915753576,-34.189404821254875,62.579033122647246,,ASAHIINDIA
120,,,-23.695570728049955,43.536823283940656,118.22453005206279,70.58132404549444,136.48267743951808,58.569583026657156,-49.394755160592936,-38.508276526648885,125.18628258259798,,ASAHISONG
121,9.065264689674702,-33.85654419035021,-44.2322544268705,-6.787296935511625,33.229058115340784,8.789172498266915,80.18754408957527,39.79458503774513,-42.25994152211176,-68.04525662895455,120.14946712903958,,ASAL
122,,,,,,,,,,,,,ASALCBR
123,-70.23427418308319,-61.6841975160107,79.22652184521564,183.77503007092398,55.65405267029499,5.409438935057194,5.372877760639699,-21.58518121529304,-61.79585545772165,-4.628207503981196,394.70413544996126,,ASHAPURMIN
124,,,70.44706766666366,292.2247252286363,332.2510762445026,14.321273105247043,-10.200694017072673,-0.7503148796255089,-40.91505353636734,-48.26890549433271,36.64813519391742,,ASHIANA
125,-13.736105502059997,-31.012680903891017,-38.16213535145603,48.46286493293403,271.95932915811386,195.73837470102032,143.99884260409488,53.5356249904216,-55.360345465516716,-69.61902755467676,72.63616082953051,,ASHIMASYN
126,,-29.913481732579548,-29.571496982550848,65.4368355129598,199.50189253137088,44.08428751602959,17.383737753913543,37.637963416552864,-10.924478716188686,-50.43187596083276,-14.15681903580906,,ASHOKA
127,9.377142498843341,-13.739300129145457,-20.089523291810938,34.11193061044196,316.7367767407642,180.95545539249284,32.44638257223565,46.60589103735607,-14.047644517605985,-41.500047691849964,64.02901348996504,,ASHOKLEY
128,-63.59436204948776,-53.50410598483049,-37.27908900397188,-33.06428869496294,-5.7671887935635695,-12.753178875189874,9.97513680291839,116.29176313710641,-4.852705792611585,-72.47456619629601,-34.86880803087155,,ASIANHOTNR
129,63.41527523610695,57.91080971104452,67.65355344368274,64.76920139093973,77.43170258348074,69.58091210065919,36.94963530598021,30.367345972126287,40.02955817828241,53.861335610429784,91.67517442297797,,ASIANPAINT
130,-17.89525869941062,-25.801976034989575,-22.20018310079844,66.72286270057803,297.6604453808699,163.42108243955974,210.76265498961303,76.3263481731078,-46.190705506617576,-32.2774514096758,-17.92706259596059,,ASIANTILES
131,,,,,,,,34.15051374315077,-43.03892786478761,-55.32995010153338,28.47448944322222,,ASPINWALL
132,-49.58420687786866,-55.40600821596389,-43.0746604594463,112.45806347926464,782.5810937601943,503.5935051031708,199.40990483749349,71.34094173452114,-23.369847595036248,36.07168312747239,191.29761799944723,,ASTEC
133,,,,,,,,,,-19.852235857091795,21.260248804308148,,ASTERDM
134,84.79191498409183,96.89212040874338,217.1837586113456,534.2505898747786,303.83908479209265,37.88295359531115,52.13840640300992,126.6561012440864,101.55439940231612,43.463289565803024,149.31188546419662,,ASTRAL
135,-26.71256752979538,-7.36154692691359,22.519887019728884,156.1241699781695,225.74008732237084,21.824014645501506,-1.5568240805376947,-19.424799422670407,-31.325979859232767,7.687895330718379,108.1273054664727,,ASTRAMICRO
136,36.096705247783554,68.51194952735244,-32.26681881404031,-44.228360410972414,23.341310224660436,9.960774501561795,-6.126900880021681,27.136386647241274,115.53808647676804,151.56754823495913,62.50142048538467,,ASTRAZEN
137,,,,,,,,,-24.316080302678785,-66.77108015944701,-44.51630396298081,,ASTRON
138,33.347284437691336,59.94856507165276,40.51601776261004,24.445301678730875,19.21191329715851,-10.92537448760298,-11.1671954837927,30.567999706127015,3.68512509458128,0.9366598750081534,70.4320408941868,,ATFL
139,,,,,,,,,,89.85982627867061,726.9237640516648,,ATGL
140,113.21295322320775,-15.339395869005813,-47.27944473579501,3.856616877755588,34.33255939459219,-9.40665712656299,82.7234169362267,12.677765100777924,-87.21213479275508,-87.31251102820774,4.766652665508388,,ATLANTA
141,108.10422753174855,136.83141682849998,98.04203094805925,254.50170855458148,301.26304502174037,106.81037959359251,75.91606106950543,57.70293799345795,59.923094028311,78.48974850644649,125.54126851829565,,ATUL
142,,,,,373.7741008407353,65.90035241879193,-11.25733671100653,-15.33200302161145,-35.88454934118777,-52.651574194468424,-26.45887835436192,,ATULAUTO
143,,,,,,,,,10.922460441070585,15.70880639241499,66.92146468534351,,AUBANK
144,-43.42835422416801,-56.31223055847888,-55.69388448516881,96.98323094494118,215.43051896720735,-38.58588230962094,-33.62609893480443,58.508933781628144,-7.4181784809643325,-64.52195206843625,66.10581052848761,,AURIONPRO
145,-9.164129042970988,-34.915454630480355,28.592178661347972,484.0407699367576,596.3549567156396,106.99599661692241,-1.6587669328410346,-12.28187289869681,-8.271345104319181,8.3458204094699,36.849556042301515,,AUROPHARMA
146,115.81727302386564,-22.471681772085525,-66.42378507537494,-45.33649650927023,103.30112520876096,72.5787756729012,38.48173665331992,193.16170814151758,-7.504514365810631,-43.018183771165425,93.89795383344584,,AUSOMENT
147,-2.3968489337488523,3.9139095083901574,-31.843861743477465,27.982441755463906,179.0710082112641,22.23654455829855,19.036898472365397,123.93562167227141,24.019067199177528,-50.02849042886548,26.565518547162366,,AUTOAXLES
148,12.964655082774515,1.8673959417223556,-34.98605974330255,-47.53404308089312,-30.650156627956953,-42.003596811980714,23.35878633950844,50.401389401613486,-38.51876499660879,-65.75380220743294,10.876165664281686,,AUTOIND
149,,,,,,,,,-44.73794939054219,-13.481347278053638,42.99588665099173,,AVADHSUGAR
150,,406.2073951583299,198.30731354388539,670.6652380167159,1237.9430842894735,157.5257831357338,267.9601943708674,258.7028047315053,-23.251452641167084,-11.840715997009674,41.44816190847543,,AVANTIFEED
151,216.651828067234,299.9863952856422,61.16365773694186,130.09182809084317,116.95889063363218,-7.403160338511496,27.90298297796375,11.556653504964906,-38.54517073503095,18.062536806738716,171.69797799059396,,AVTNPL
152,,,,,,,,,,,,,AWHCL
153,22.036679273492894,-10.553071860569574,8.928637041776424,66.13679373000609,115.81114468426696,37.452112008843535,-2.4049184490089837,17.812978976397904,43.51352485138406,-9.245328425198316,0.24278172986062502,,AXISBANK
154,27.999359522110385,1.497600719499238,-40.12440031122951,10.347557672026815,431.5915187503533,157.62635526660128,-41.9495708952746,-46.305950401019075,-57.79424498739147,-60.77360475878996,12.823221365763949,,AXISCADES
155,,,,,,,-40.675874003716935,-45.639001498424776,-52.81161749253249,-47.93995637902656,122.1352121389867,,AYMSYNTEX
156,,,,-38.64026530103,-6.536605734361098,8.99003544069441,-10.185856958258833,-31.995981121636046,-75.88122936209164,130.39988263251465,1948.9028825376226,,BAFNAPH
157,-69.31230762877185,-71.0854856164502,-47.50919335693721,-26.36148390543799,-11.921440970340843,36.42897496447405,60.84296295270227,15.532142895261211,-30.38461580753358,-56.2600003384552,-9.85975310070092,,BAGFILMS
158,75.86863409705967,47.198038212995854,38.740609593515714,34.805544000836186,25.932043552707334,25.552180977839072,32.2090991634959,12.5650409474898,3.586804438596989,9.327261829908291,39.16473813611035,,BAJAJ-AUTO
159,,21.205900153875163,145.89907807192463,77.57383529568838,96.54476537022441,65.90248845002972,-3.5907506260049917,16.311067911780253,-21.87201751691165,-57.060536802588445,-11.216913222561626,,BAJAJCON
160,32.71143809569624,-17.115521451316486,-16.68240350851579,45.12405282842969,40.22802816624213,-15.504664447869837,46.55173652793944,142.92312334136273,29.20120971376064,-15.551156917603553,153.20421586365484,,BAJAJELEC
161,44.4317220108892,73.3748886545458,43.80688275627198,29.81428773259582,136.87863184379194,156.72626413943675,176.4590370149844,144.93053901429926,68.69491711905144,17.465594421652607,73.85722106425966,,BAJAJFINSV
162,-72.33713708041817,-72.63702170962895,-66.69060775134251,-34.03738529612025,-4.359543438543087,-11.11961136855585,-8.101876027584343,-46.739066443550726,-50.22026426751485,-43.459009776792726,66.56771552244393,,BAJAJHIND
163,28.219734851339545,20.582210932745834,25.588798645624834,59.6764754500691,77.87330039308925,47.6777293069733,69.83902048058371,72.60821344307503,44.00058425471205,-3.9462800093291115,22.755055131391686,,BAJAJHLDNG
164,148.77562074008108,156.99669855708595,176.4216353735558,185.88867196052223,321.67137244825295,286.0383240372136,208.7321985358395,166.24535183296516,130.87738670304273,60.126420716097506,84.52439206204986,,BAJFINANCE
165,-45.6281679470169,-15.587281003094281,19.848692395318327,45.98876596885031,121.14311857479416,61.5593989366259,54.834712641734285,19.762379783718746,-49.401601404349485,-45.53892389206982,-3.611333715333217,,BALAJITELE
166,31.743493088855256,29.329764810141267,1.2652791863557824,44.39182224023302,203.99200646904697,304.2476201739268,261.2956904452024,135.38948408729675,-5.89138804611217,10.57433023544326,663.4532594679117,,BALAMINES
167,,,,,,,-5.798425955365531,14.300684065516128,250.24895077647918,1554.093396127056,724.7537571168356,,BALAXI
168,,,,,,,52.58327612158927,23.59705010334482,-62.8582792232834,-78.89909369249239,-19.309234739290382,,BALKRISHNA
169,57.50439093565717,112.7973511529785,73.80023043569611,139.6845516587687,167.36063299060942,32.52487825368866,142.31949267247668,189.19680050740834,5.407628118090003,14.206179715933843,159.53670588754005,,BALKRISIND
170,26.224754736586142,-30.20379545125975,-47.39502876620183,-25.53443049872865,6.4720891698181955,0.2798816553717792,6.029843420760817,-31.698308361748705,-88.45555840533412,-90.05886459919513,-26.453423262345492,,BALLARPUR
