,2010_01_CLOSE,2010_02_CLOSE,2010_03_CLOSE,2010_04_CLOSE,2010_05_CLOSE,2010_06_CLOSE,2010_07_CLOSE,2010_08_CLOSE,2010_09_CLOSE,2010_10_CLOSE,2010_11_CLOSE,2010_12_CLOSE,2011_01_CLOSE,2011_02_CLOSE,2011_03_CLOSE,2011_04_CLOSE,2011_05_CLOSE,2011_06_CLOSE,2011_07_CLOSE,2011_08_CLOSE,2011_09_CLOSE,2011_10_CLOSE,2011_11_CLOSE,2011_12_CLOSE,2012_01_CLOSE,2012_02_CLOSE,2012_03_CLOSE,2012_04_CLOSE,2012_05_CLOSE,2012_06_CLOSE,2012_07_CLOSE,2012_08_CLOSE,2012_09_CLOSE,2012_10_CLOSE,2012_11_CLOSE,2012_12_CLOSE,2013_01_CLOSE,2013_02_CLOSE,2013_03_CLOSE,2013_04_CLOSE,2013_05_CLOSE,2013_06_CLOSE,2013_07_CLOSE,2013_08_CLOSE,2013_09_CLOSE,2013_10_CLOSE,2013_11_CLOSE,2013_12_CLOSE,2014_01_CLOSE,2014_02_CLOSE,2014_03_CLOSE,2014_04_CLOSE,2014_05_CLOSE,2014_06_CLOSE,2014_07_CLOSE,2014_08_CLOSE,2014_09_CLOSE,2014_10_CLOSE,2014_11_CLOSE,2014_12_CLOSE,2015_01_CLOSE,2015_02_CLOSE,2015_03_CLOSE,2015_04_CLOSE,2015_05_CLOSE,2015_06_CLOSE,2015_07_CLOSE,2015_08_CLOSE,2015_09_CLOSE,2015_10_CLOSE,2015_11_CLOSE,2015_12_CLOSE,2016_01_CLOSE,2016_02_CLOSE,2016_03_CLOSE,2016_04_CLOSE,2016_05_CLOSE,2016_06_CLOSE,2016_07_CLOSE,2016_08_CLOSE,2016_09_CLOSE,2016_10_CLOSE,2016_11_CLOSE,2016_12_CLOSE,2017_01_CLOSE,2017_02_CLOSE,2017_03_CLOSE,2017_04_CLOSE,2017_05_CLOSE,2017_06_CLOSE,2017_07_CLOSE,2017_08_CLOSE,2017_09_CLOSE,2017_10_CLOSE,2017_11_CLOSE,2017_12_CLOSE,2018_01_CLOSE,2018_02_CLOSE,2018_03_CLOSE,2018_04_CLOSE,2018_05_CLOSE,2018_06_CLOSE,2018_07_CLOSE,2018_08_CLOSE,2018_09_CLOSE,2018_10_CLOSE,2018_11_CLOSE,2018_12_CLOSE,2019_01_CLOSE,2019_02_CLOSE,2019_03_CLOSE,2019_04_CLOSE,2019_05_CLOSE,2019_06_CLOSE,2019_07_CLOSE,2019_08_CLOSE,2019_09_CLOSE,2019_10_CLOSE,2019_11_CLOSE,2019_12_CLOSE,2020_01_CLOSE,2020_02_CLOSE,2020_03_CLOSE,2020_04_CLOSE,2020_05_CLOSE,2020_06_CLOSE,2020_07_CLOSE,2020_08_CLOSE,2020_09_CLOSE,2020_10_CLOSE,2020_11_CLOSE,2020_12_CLOSE,2021_01_CLOSE,2021_02_CLOSE,2021_03_CLOSE,2021_04_CLOSE,2021_05_CLOSE,2021_06_CLOSE,2021_07_CLOSE,2021_08_CLOSE,2021_09_CLOSE,2021_10_CLOSE,2021_11_CLOSE,2021_12_CLOSE,Tikr
0,7.146722677141026,-12.959670457368148,-5.641025796799437,1.6860185758498065,-3.625876658335851,3.163589672455907,22.632875048412828,7.419086930070204,9.964850230942364,-4.01805567057631,-1.123794569427159,-21.93442762884097,-0.06961126835002154,-4.631992971990795,-9.494820950149888,9.280419071296206,8.947700217390599,8.67600475557654,5.821197424536232,3.7857920059652344,7.658110378045238,9.005417585897588,-0.07050256118922597,-1.3280694445256738,9.493158183042356,21.081742702137422,3.45812778136845,4.1888985444661975,4.397217118306754,-1.9312066903783651,8.38747929049188,25.518236879552337,6.050174555492409,-1.6952552154534937,17.11069570291168,1.5642314613936101,-0.3681065266635894,-50.31369740495831,-12.346548907846199,-1.7206886364246794,0.04071824650866367,-0.9767997679677262,0.2877081401131184,-0.9426191011603019,2.11441414738243,5.349696597695816,-0.43001756687412157,-1.6254424511728247,-1.6203735350960404,0.36511068724082824,-0.9539173490065063,7.655895898584239,3.9423758241641216,4.245081757434583,-8.900085746291339,-2.1505353044244098,-0.12559062214135464,-3.175105296924329,-0.689935931701626,-0.8091491831294201,28.007575776461298,-5.053106320227265,-3.810171129318053,2.093323739489679,-7.31791550179383,-2.89758129716719,-8.100643657322253,-7.913185977641506,-8.584120717475347,16.757560145533002,-2.777069222059859,6.78721701649752,-1.7586935696039603,-11.107416802501477,4.767702831296086,17.568175704941503,-6.7072221175695805,-5.119014282956115,0.515468418813956,26.564098024669754,1.1277674866395628,3.959935704676561,-7.952210139021984,-3.5240765327161125,10.9294794804277,-4.375324626172502,-3.648144619878193,24.309980193670075,-8.818673912976113,-3.6900599431801275,0.6677504232721597,-9.003094763086871,11.960376351422193,13.9570109708357,14.932327206386958,10.91003542481786,-0.647903975600412,-8.174518574053973,-9.079993445233292,6.5680408117121045,-15.336185154466303,-10.600286223990562,-0.8974715320886012,24.50422481246161,0.3902363434313548,-11.135807905388269,5.560254294476713,-2.72804943888542,-5.573852440749312,-11.768364883616625,8.609739708134194,-0.7407454535760671,-2.788686986202606,-1.5488223889058976,-2.5444561774249626,-5.460416434566906,11.269484656367629,0.8139861982177294,-7.743217749330676,-5.5380198877551345,6.887911654007222,-4.369448445656613,-25.54403702193549,15.358186888815764,-6.971581132216034,17.1551295168929,0.635594721881349,1.2469655396001862,-7.749521649663478,-2.8608575866035904,15.48415631638538,18.585782513458177,0.619094661594093,-3.8860127949491035,-2.3450111483501166,2.0218032215965813,48.826516545362644,14.501907820161207,2.4012712972564265,-11.28682230739708,1.5379219905482127,3.6359728253701666,0.36122055235043316,-0.13238318943009525,20MICRONS
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.842174369342862,-12.047821299086753,10.951547598539348,-0.6659923978934006,-7.843137660773109,5.381415846664036,2.7375658597162027,-14.819853198215085,-18.978453917216843,-9.67297034128434,5.38713426563509,-8.112584441425769,-15.709458305680716,1.2692035414150875,19.94723035613319,-15.42015181555339,-8.192454508741633,-7.195470517104644,-22.31379426941162,-1.6110024711406286,3.2348232712009977,6.189556624265175,4.33515290569361,6.581703430434478,-15.069613383395325,-12.902604599494863,-3.7865368554578596,-1.9562724630633375,2.7230057164269112,-2.4223057484402095,-2.1077257136108427,-2.5119617224880315,-3.926378963915117,0.22988398229346782,6.0142692814232275,5.76922993159152,7.386365963900435,14.285714285714285,-9.074075133712203,18.2077394420337,41.5403178539349,12.172852269126128,29.57135262048182,43.551091889694085,21.353555620533506,12.98076983563295,-15.234041127748418,21STCENMGM
2,-1.3133651353974942,4.870089697673402,16.16245883257642,2.486186112918164,1.5860764915996144,13.756744390775644,13.179530890500427,12.878662149806333,11.073646439148831,1.8999782311917683,-3.1095739943961176,-4.7278291631040785,1.7084504420104376,-9.658434789530215,0.4753160731555425,15.39610361298474,4.300614650797457,1.4027162819523664,7.836865416796389,5.427224510857431,-5.476731528438203,-0.15707907454157122,-7.670226403240429,-9.808763988338457,1.393248204662439,4.113170625897228,0.010231388458887443,8.531861027930484,-12.096146063472373,2.542759871847794,4.2092256633913605,2.831368719491665,2.322530407048315,-3.8781581263209164,-2.030018179271014,5.217880462566548,-0.17290373099882644,-6.655321555895265,-3.9989735707485234,-3.9376265399418346,4.926179993470992,-4.005634591324389,-0.5165482559599672,-5.687150149143709,-6.49918771024542,4.496824470625155,1.1227904362808387,9.964280049281461,2.659252824861864,1.1978220516359561,-1.7590021469223263,3.3305101014709413,8.48506154086288,12.153119781543106,6.193920651664216,17.388658020302064,10.294305004871998,-2.990968054781776,5.465669546979537,-0.2087449042262597,4.0950881142227145,12.064223991659542,5.588530413044566,8.420556643373496,-6.179715062033505,3.455019881949497,0.6184834006573663,29.008253860167184,1.2484989043178698,7.472589482295744,-2.8266252415424487,-4.814762591090008,-6.2979906657974745,3.9066155555829187,2.262565555009733,19.076321118807375,-0.075596169133645,-2.902395687583094,12.075190349649215,-5.7924307410738605,-0.6862161642796782,-0.6500552176550471,-8.790310369564516,-9.217638729448712,11.890271223074114,-7.409508924717853,-0.05544831665123208,6.085678130844164,10.102882899978313,5.332408214109279,-1.5665978596364698,5.278303305905246,2.3248135660622458,0.39329918874375325,7.679029656806399,8.006277613492237,9.202923499404077,8.820882750475565,-2.1329314122412466,4.512643370992429,-3.5112063517697365,-1.6413269756926867,13.20278214544515,14.088765750491037,-3.439124893916038,-13.11755688429904,-1.633248316131866,3.7700607817264324,-4.573096280593516,7.322268187108909,8.825509879838972,-0.4624105457838793,-3.872242174271942,-0.6151826778395911,-5.510707817954202,-4.316329296304392,-2.2265847113799224,6.413263802710389,3.5292030669644725,-4.5513473465512995,3.677914414780929,0.2761949882385253,-14.434300614539769,1.7689771938431638,-6.344591491400703,1.3002583827385112,13.520379581727255,-0.3284105765503665,-10.97280545475238,2.723439930819955,12.726907774538743,1.7331717597698444,-5.462109906254918,4.895818922426476,29.026475474052255,-4.133668149679909,-4.439297434838147,-0.9662473722886595,-2.7489361408764705,-3.3137264217951268,4.51751384427486,4.173736548996514,0.3908094300546565,-3.1513696822148933,3MINDIA
3,8.478268640023536,-7.214430215403743,-6.753061985359113,8.554667553166247,-2.247515341897298,29.656580067576932,16.217733266687134,11.033026576489338,-1.8112426975260074,-7.404102773252575,-5.626204691397707,-5.471621269381079,-15.16198508358626,-2.940430337851448,-8.26229408139088,15.796996592621912,-6.765432475525652,3.4163144823507277,7.042251044542012,-1.9617217937582971,-11.908246010927833,-10.969530660681787,1.4312372742784372,-11.196316582082677,15.854920344229967,5.098390699317618,-6.808510908843777,-7.458142805921489,-6.990131265238706,-9.283821283760977,5.653023013778945,-6.54981620197367,2.8627853383220385,1.8042221962295688,3.1297145655656,-5.5941523411536025,-1.336172712119775,-7.163887312794152,-15.010569856906914,-1.4925406417682545,0.252526225563058,0.25189013690775924,-8.140700223159786,-8.096280578408251,-15.357143363985081,-4.535865155763992,-0.7366493016566166,1.521337374836443,8.735379207326252,-7.226889474051316,5.362318490037782,15.19944858472897,3.880597584283174,34.94252536520177,22.018740106847268,-10.296681925677847,-7.003893570170122,-9.309623180527039,-0.23067919057754804,-4.277458411420698,-2.7777782896802683,3.6024864529079283,24.700240378529575,2.596152745760404,-4.873474230566691,-7.940889030778102,10.980309760605213,4.763741674294523,-2.7982314074838044,-8.33333604263531,15.537191939055953,42.88269111554695,3.316645266485961,-36.28104267620302,-3.4220528693253573,-23.22834486762991,3.2820495389779563,-4.543196445808327,20.156046414100313,-9.177489356210394,-5.743566216779682,48.97597828236433,-13.69653658376274,-8.161259667791258,1.1563192900807577,-5.270958652138608,-3.575417715743933,21.43684791966946,-5.267177771788396,-12.167604920314016,5.3210975461391286,11.062720353392507,3.431372549019608,5.327015375074057,-2.357810731256865,-10.230416676210734,9.322381105060233,13.072878473717536,-13.704320564473809,9.412899720344868,-3.7649531736516098,-1.3711168980137562,-0.9453205216306911,-4.47230394126188,-6.562194650251388,-2.8930820124927337,9.24007062790148,-7.351778751480498,-5.18344812306318,-2.1372324259653186,4.7126441166318696,-1.9978046857002534,-3.785840913691084,-17.22933968435268,-10.210967249508789,-19.17293289242508,-6.666667652376547,2.9900303805469597,0.40322927977127604,-6.345381578401849,17.924527916083736,-22.909089868718926,-26.792454357968804,43.685566226371044,-9.192823947078859,16.543209876543216,26.9067808733148,-4.908181463618771,-9.585672240808226,-1.8517947548469106e-06,18.990291854710257,43.43994644384186,-7.508530719867879,-7.3800760429155785,-5.551130292784853,7.705290148498999,46.945171769816085,-3.962332684893551,22.109157755957938,-13.393939625133166,-3.3414989611356694,-4.2533927029120795,-0.7183363448890123,8.149275641862035,3PLAND
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.990402118892328,-15.757572593256889,0.0,0.0,0.0,0.0,0.0,0.0,-18.705037458588354,0.29498525073746734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5000011219697837,-2.564103744346905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3RDROCK
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.946509742185716,2.305197887133041,4.307785406778061,-0.7635575329484148,11.700595114829698,10.18672014851806,-12.166181170512782,-9.831046317084732,8.05591382250492,-23.79432792700413,-28.305258751516828,0.822992579214263,13.310160997202777,16.120122111178873,-11.052400770785562,1.1001115989247907,16.517952602607817,23.260455224374347,4.4557786640143435,-4.053426196346469,-34.49214609323337,16.345702762430044,12.133068681769052,-6.769922689466795,19.840883952440755,0.05336921630235506,-6.836662130883308,-31.51794269330607,22.389886773439105,2.7657406278444983,26.66018448489859,81.62152340668236,5.103952154356266,-4.571116738582926,-2.775535304569677,-5.424058813957172,-6.25095207103026,-4.144932822149811,-11.127171871540757,3.1135772794807193,29.282504225264645,6.213035084679168,11.14302388071043,25.348859998250944,-7.277534954805988,-2.6167654664852753,0.16384734410673515,-11.305139688440995,-0.3936504719632176,5PAISA
6,17.090196830437463,-6.069190062572727,7.627225343588368,-1.0475866164889693,-14.040755611370493,-0.3062727768574459,-2.9309278514315333,2.471546559047578,-2.7219552782352885,-14.043826045802282,-12.389696121235662,-10.914193889447589,-13.10847156891998,5.512425834407482,2.073867879736108,7.806007317994561,-5.082140531654631,0.4774491649128936,0.4286879088829433,-12.639697435450369,12.842513390418492,-11.270526251672672,-14.137940309765634,-9.076735579314288,17.562957632797374,26.75152044038926,-10.790203755133728,-7.318312061348147,-15.737878302570854,15.938205463085659,7.8628706765737215,13.011411548721345,10.708632866345305,10.729548910181391,10.777907927317795,-0.4641687902565361,2.602479702516849,-17.15360157399089,-19.575019906129175,0.7338244096621241,8.030919735838053,-5.8660130288657015,-26.430135646831314,-74.60760157058023,14.550850720111772,-0.6598243995480879,1.165564654038758,8.69594879115704,69.28174740048159,2.7041927201271814,22.22661290719276,-9.860001175210622,-23.325621277435207,2.1053675609081517,9.840536130246212,-5.729442616298955,-11.402888971330404,-14.184358511270478,-8.162778671775804,15.719534994242718,-4.13534100139991,-10.46424112067962,6.057691740672548,-2.5865809501072587,-8.404643926154863,-9.778506646213106,1.9873099512410237,-11.338512263430795,-12.393176611003351,2.8550298632484568,-10.36881022453498,15.077601252317532,-10.437022900135991,-18.647643199051878,-6.699487841799824,4.406887761098837,-0.732221762425658,3.4351394794638246,1.2376536676326113,-8.857508152006213,6.971767373512411,-4.451410282633379,-9.761290555940201,1.1080382576076975,9.000005315200498,1.0588124681181426,-4.46137482437117,1.7246973341762566,-6.641069548697495,-11.218476475896235,-3.1416385262599733,-1.119703417457152,27.192238357031766,64.09976809965525,-1.937525295697274,-14.334674818327725,3.7514665302540626,-12.371831893534582,-5.280870732518444,1.5687374302649837,-13.935532976583698,-2.8607154260438272,-7.409077737416209,12.416579955937495,-5.3988388825056886,-5.210157668844199,33.671232331890955,0.2933074440734453,-6.444309727837057,-12.996340261496005,6.166051058371613,39.6951250546819,27.94630477785367,-20.162047988419015,-14.83815530629229,4.503258680104216,18.489309828296477,-2.9807312462036917,-5.029775445175542,-6.339716216515925,4.50937351091304,-9.33424947331483,-41.31718372587179,2.4466869220283116,-9.94753752927839,42.06478267091467,-5.67585038238985,12.389563893587532,-10.791655912583021,4.024284006252296,7.333667204255138,3.50381824714172,-3.4038651360660097,3.412698281135256,-7.180349690232844,22.569120776118684,-5.310309010209722,3.8983239196332757,8.721887436818522,-2.3814345169612783,-1.4978270362313852,5.65993261786838,12.405831694376186,78.35544930427345,63MOONS
7,,,,,,,,,,,,,-10.399387742509308,-14.627920235750306,6.641090006883885,2.541463463177635,-16.83994897028933,6.011132363689593,8.563307039897538,-27.616508638927094,12.97902503920438,-13.389628862733794,-28.005859138249406,-23.342749289859253,9.676944198133574,14.304275431794949,-10.346853832373586,-6.369399668052128,-6.585582662960879,5.497938252182462,-12.817720002938627,-21.829146983931402,-11.192214199026953,3.4363983895378536,-10.171030769993429,0.7076639388635451,-21.00970309145446,-31.532962519573932,-33.02397456113206,-10.25404231816332,-7.102417593360305,-24.445985234585653,-17.87350799355662,-15.848218273295366,3.1299774148666115,2.36625483111585,-10.804018131792759,7.943657137812823,16.388309569338507,-4.820624870941241,-1.5312149617366617,3.110046477979457,20.301626612160454,36.85631646728282,73.83032329924607,-12.038912572209421,-7.723502585415469,-16.250500669492325,5.66487786098888,-18.284424694128873,3.5221026830958344,-9.806539373350347,-1.3609443305733204,-0.11997846286489673,-6.006006057607571,-8.690096474517384,91.21763977442085,-10.558098754902721,-5.329377962565486,10.210697829109574,-0.6666654698989164,2.1022479364641677,-6.138231466134568,-18.887744261434136,2.907569942300818,31.215297815952887,-4.842501516687396,38.33992283334845,18.107142882930987,-6.985184232803247,-2.080622699077797,5.524567599892056,-3.6307597943623677,9.17401204507804,3.181820795192831,-4.416878994265737,6.003639438611667,3.17505453402077,-2.0349336166524346,-4.544936832601764,0.7293194439901759,-12.261593994123334,-0.9728284020470221,1.4092116925638383,5.558528262462261,0.6645540487421242,2.533794128618456,-15.930829460968027,-17.177243436362712,-1.999120049630375,-18.08950623543255,-2.5781662458920858,-0.720720898746117,-1.2590742501579868,-21.53934429713709,-36.45680725953084,26.036863704332198,-6.3254107289616295,-7.006246142402289,17.10388381416732,24.73118647116936,2.1264338616195677,-12.492966316523834,-10.04823154206669,-23.8605895527714,-7.863849765258219,1.707007535703619,-1.1773563204133874,-5.956906056165543,-13.746632642857708,-5.156249167397624,-28.665569401778946,-35.15011450699442,17.16524282321018,-6.686930941413801,30.814335048404246,-10.607572029576207,2.729804830416246,-8.351408323566098,-8.579881890540253,4.077670322413053,21.268655853352225,-0.2564087892190004,-10.796919421165297,-8.011526322538822,-3.8220536664577525,17.52443417679253,24.999997356778568,1.1086474407335825,-21.228069830542534,-4.231625462662128,6.395345404059187,28.0874345303223,34.59897604672834,A2ZINFRA
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.021127526756825,-15.09433656708108,6.666666666666667,-11.111114422480266,-11.249999077990623,-0.5281705393769778,-12.9203543587218,-19.715445842531064,-5.063291895639803,7.333336156209418,4.347825901527006,9.523808745299862,-1.9565230236161901,-6.740575371400127,-16.19115706899334,-0.14184587120891615,20.099433151666492,110.8811458764612,65.42904890146109,-5.495659315185167,-3.2825145176259847,-14.807117486787345,-38.577587194830706,-26.58160574460559,0.043446115232140245,92.53040293894709,29.203007059886033,25.640131688038544,-1.4358492136228687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.39849036943122,27.24607386935937,AAKASH
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.243899028677045,4.481009570633009,8.807970955248527,-0.48627066919543876,-1.149754466629126,4.565278812828036,4.538376818267681,-5.299000413280289,2.0786508729727853,4.854156313570967,8.75236287274251,1.0835172664248305,2.6785701823751245,-0.7416859221007286,1.2728692843337128,-0.977000976567122,0.2826350872527128,-12.293109178393694,-5.906756798113702,0.12418160688547075,7.137987826870266,2.83051626782031,13.334378948520978,10.626020510942702,-3.605560038901958,-0.8562422320025628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.96363414417613,17.1230009096592,AARON
